start,duration,value
2023-07-28T09:55:40+02:00,[36],[1]
2023-07-28T10:05:39+02:00,[35],[1]
2023-07-28T10:15:43+02:00,[40],[1]
2023-07-28T10:25:41+02:00,[37],[1]
2023-07-28T10:35:41+02:00,[36],[1]
2023-07-28T10:46:40+02:00,[96],[1]
2023-07-28T10:55:40+02:00,[36],[1]
2023-07-28T11:05:45+02:00,[41],[1]
2023-07-28T11:15:42+02:00,[38],[1]
2023-07-28T11:26:33+02:00,[89],[1]
2023-07-28T11:36:04+02:00,[60],[1]
2023-07-28T11:45:44+02:00,[40],[0]
2023-07-28T11:55:51+02:00,[47],[0]
2023-07-28T12:05:40+02:00,[36],[1]
2023-07-28T12:15:39+02:00,[35],[0]
2023-07-28T12:25:46+02:00,[42],[0]
2023-07-28T12:35:42+02:00,[38],[1]
2023-07-28T12:45:41+02:00,[37],[0]
2023-07-28T12:55:42+02:00,[38],[0]
2023-07-28T13:05:40+02:00,[36],[1]
2023-07-28T13:15:40+02:00,[36],[0]
2023-07-28T13:25:42+02:00,[38],[0]
2023-07-28T14:16:01+02:00,[45],[1]
2023-07-28T15:06:07+02:00,[63],[1]
2023-07-28T15:27:40+02:00,[71],[1]
2023-07-28T15:35:40+02:00,[36],[1]
2023-07-28T16:45:56+02:00,[51],[1]
